Date,Open,High,Low,Close,Adj Close,Volume
2018-05-08,1673.069946,1693.349976,1569.439941,1611.939941,1611.939941,1060739968
2018-05-09,1607.869995,1679.030029,1484.290039,1638.339966,1638.339966,1273219968
2018-05-10,1646.150024,1669.829956,1523.560059,1528.589966,1528.589966,1070040000
2018-05-11,1527.489990,1556.640015,1332.579956,1371.739990,1371.739990,1513260032
2018-05-12,1376.050049,1501.650024,1284.439941,1472.400024,1472.400024,1461449984
2018-05-13,1474.760010,1507.880005,1427.089966,1493.119995,1493.119995,921628032
2018-05-14,1489.329956,1501.640015,1353.790039,1431.689941,1431.689941,1158710016
2018-05-15,1430.280029,1456.349976,1323.310059,1343.380005,1343.380005,939358016
2018-05-16,1341.890015,1359.359985,1241.989990,1280.619995,1280.619995,913177984
2018-05-17,1290.219971,1335.410034,1185.989990,1206.170044,1206.170044,804139008
2018-05-18,1202.199951,1218.000000,1143.119995,1207.239990,1207.239990,876974976
2018-05-19,1206.609985,1208.989990,1159.660034,1184.959961,1184.959961,595862016
2018-05-20,1183.199951,1306.949951,1174.969971,1291.770020,1291.770020,805598976
2018-05-21,1296.030029,1301.550049,1221.569946,1233.640015,1233.640015,622772992
2018-05-22,1233.699951,1233.699951,1131.930054,1141.859985,1141.859985,634201984
2018-05-23,1142.250000,1153.910034,978.265015,1005.609985,1005.609985,858105984
2018-05-24,1005.010010,1078.359985,958.815979,1071.359985,1071.359985,785384000
2018-05-25,1072.739990,1073.050049,998.517029,1017.299988,1017.299988,620339968
2018-05-26,1015.679993,1046.489990,1001.179993,1012.479980,1012.479980,486185984
2018-05-27,1009.200012,1009.789978,982.271973,996.924011,996.924011,507305984
2018-05-28,996.648010,1005.650024,884.052002,892.117981,892.117981,566168000
2018-05-29,896.849976,1003.510010,880.885010,987.663025,987.663025,688334016
2018-05-30,990.070007,1025.640015,954.888977,984.676025,984.676025,591774976
2018-05-31,983.573975,1027.729980,975.401978,995.343994,995.343994,705260032
2018-06-01,995.661011,1010.340027,979.825989,1002.919983,1002.919983,538528000
2018-06-02,1003.330017,1093.859985,996.588989,1084.780029,1084.780029,689121024
2018-06-03,1083.130005,1190.569946,1074.819946,1170.400024,1170.400024,842262016
2018-06-04,1170.780029,1206.530029,1086.849976,1105.800049,1105.800049,910656000
2018-06-05,1110.069946,1158.729980,1064.719971,1152.890015,1152.890015,727427008
2018-06-06,1157.329956,1157.329956,1107.209961,1131.170044,1131.170044,608502976
2018-06-07,1135.150024,1166.250000,1133.339966,1143.750000,1143.750000,561721024
2018-06-08,1145.339966,1149.800049,1096.910034,1118.189941,1118.189941,503856000
2018-06-09,1117.349976,1137.319946,1092.130005,1092.130005,1092.130005,407028000
2018-06-10,1087.459961,1087.459961,909.606995,939.546021,939.546021,757265984
2018-06-11,937.632019,975.833008,906.008972,958.564026,958.564026,619150976
2018-06-12,957.140015,960.145996,862.450989,874.434021,874.434021,523140992
2018-06-13,876.890991,881.130981,818.619995,844.242004,844.242004,547672000
2018-06-14,844.359985,898.934998,832.877014,897.601990,897.601990,522806016
2018-06-15,896.429993,897.091980,843.083008,849.315002,849.315002,371601984
2018-06-16,847.164978,861.458008,839.335022,852.190979,852.190979,311148000
2018-06-17,853.059021,865.081970,849.219971,852.101990,852.101990,290560992
2018-06-18,849.807007,892.961975,830.294983,885.638977,885.638977,381404000
2018-06-19,885.994019,918.198975,878.484009,904.651978,904.651978,397230016
2018-06-20,905.705017,906.479004,866.064026,890.453003,890.453003,430131008
2018-06-21,890.640991,900.719971,869.140991,874.093994,874.093994,361313984
2018-06-22,874.965027,876.380005,735.414001,755.974976,755.974976,589187968
2018-06-23,755.241028,776.890015,742.331970,762.758972,762.758972,397206016
2018-06-24,764.622986,767.018005,676.942993,749.364990,749.364990,642142016
2018-06-25,748.625000,774.648987,739.039001,756.846008,756.846008,447070016
2018-06-26,757.250000,757.702026,700.258972,700.258972,700.258972,357417984
2018-06-27,698.284973,719.929993,691.388000,713.767029,713.767029,333936992
2018-06-28,714.700989,720.244019,651.211975,660.239990,660.239990,340686016
2018-06-29,662.999023,729.547974,652.812988,715.710999,715.710999,407536000
2018-06-30,717.041992,762.919006,717.041992,748.708984,748.708984,576081024
2018-07-01,749.179016,752.909973,719.762024,739.424988,739.424988,558793984
2018-07-02,739.245972,798.306030,724.320007,776.174988,776.174988,413921984
2018-07-03,775.067017,819.372009,754.815002,757.947021,757.947021,478640000
2018-07-04,757.926025,808.229004,742.934021,762.395020,762.395020,420710016
2018-07-05,763.294983,779.135010,725.120972,748.224976,748.224976,469756992
2018-07-06,748.479980,748.672974,705.106995,737.330994,737.330994,375967008
2018-07-07,736.758972,775.822998,715.294006,775.296997,775.296997,772953024
2018-07-08,775.776001,784.437012,745.820984,751.351990,751.351990,328903008
2018-07-09,751.568970,757.370972,731.348999,733.383972,733.383972,338876000
2018-07-10,732.856018,739.202026,688.629028,688.629028,688.629028,374505984
2018-07-11,688.869019,713.758972,688.869019,707.479980,707.479980,321031008
2018-07-12,706.976013,706.976013,669.520996,682.755005,682.755005,336003008
2018-07-13,686.648010,708.747986,686.648010,696.588013,696.588013,352371008
2018-07-14,696.416016,707.051025,690.685974,704.057007,704.057007,272856000
2018-07-15,702.994995,731.567993,698.755981,722.973999,722.973999,322284000
2018-07-16,724.478027,806.929016,718.945007,805.677002,805.677002,534068000
2018-07-17,803.116028,863.294983,784.921021,850.778992,850.778992,752280000
2018-07-18,849.768982,880.984985,814.588989,829.937012,829.937012,720550976
2018-07-19,828.427002,840.432983,808.728027,824.893005,824.893005,684182976
2018-07-20,823.395020,823.395020,765.179016,767.655029,767.655029,612099008
2018-07-21,767.877014,797.059998,750.716980,789.486023,789.486023,513512992
2018-07-22,788.471008,820.099976,781.299988,788.666016,788.666016,529767008
2018-07-23,789.689026,828.393982,783.523987,784.385986,784.385986,608630016
2018-07-24,785.596985,871.469971,778.651001,869.466980,869.466980,905811968
2018-07-25,863.197998,870.655029,822.507019,831.455017,831.455017,692334016
2018-07-26,830.739014,855.969971,795.742981,806.177979,806.177979,597276992
2018-07-27,804.349976,829.424011,785.588989,819.387024,819.387024,589747968
2018-07-28,821.492004,826.434021,803.731995,818.830017,818.830017,525351008
2018-07-29,821.013977,835.617004,813.794983,828.979004,828.979004,565436032
2018-07-30,828.546997,829.864990,790.122009,816.078003,816.078003,568282000
2018-07-31,816.729980,816.729980,766.336975,777.145996,777.145996,420759000
2018-08-01,779.950012,779.950012,740.322998,769.348999,769.348999,499193000
2018-08-02,767.674988,773.731018,726.924011,734.758972,734.758972,387197000
2018-08-03,732.799011,732.799011,704.585999,724.708008,724.708008,361851000
2018-08-04,723.271973,735.036987,691.578003,695.734985,695.734985,327670000
2018-08-05,696.065002,715.515991,687.862000,709.218994,709.218994,313362000
2018-08-06,711.012024,718.651001,684.440002,692.630005,692.630005,316406000
2018-08-07,692.629028,712.335999,653.783997,659.383972,659.383972,378007000
2018-08-08,660.054016,660.054016,575.643982,585.445984,585.445984,450595000
2018-08-09,590.523010,619.544006,581.333008,610.781006,610.781006,355208000
2018-08-10,610.353027,612.656982,564.952026,572.437988,572.437988,345223000
2018-08-11,571.893005,582.591003,548.476013,566.773010,566.773010,341530000
2018-08-12,564.443970,580.797974,561.093994,570.958984,570.958984,324257000
2018-08-13,571.023010,591.864014,529.044006,535.976990,535.976990,379411000
2018-08-14,534.981995,534.981995,481.433014,509.304993,509.304993,420396000
2018-08-15,513.245972,540.492004,508.144012,513.672974,513.672974,378019000
2018-08-16,512.866028,538.265991,506.838989,517.344971,517.344971,402136000
2018-08-17,516.560974,597.012024,516.219971,597.012024,597.012024,463256000
2018-08-18,597.669983,606.922974,541.052002,554.921021,554.921021,413731000
2018-08-19,554.931030,579.604004,544.966003,569.926025,569.926025,383846000
2018-08-20,570.112976,575.633972,513.119995,515.659973,515.659973,374592000
2018-08-21,514.064026,540.017029,514.064026,536.567017,536.567017,304026000
2018-08-22,535.151978,570.609985,512.112976,519.952026,519.952026,319315000
2018-08-23,519.120972,531.997986,515.901978,530.768982,530.768982,282362000
2018-08-24,531.554016,537.544006,522.848022,535.405029,535.405029,304350000
2018-08-25,534.989014,542.028015,529.734009,537.239014,537.239014,272027000
2018-08-26,536.489014,536.489014,516.580994,522.883972,522.883972,257257000
2018-08-27,523.017029,546.356995,520.091980,546.356995,546.356995,305426000
2018-08-28,545.075989,570.981995,541.234985,565.306030,565.306030,429636000
2018-08-29,564.406006,567.250977,548.468018,554.367004,554.367004,299414000
2018-08-30,554.070984,556.521973,527.918030,540.025024,540.025024,337841000
2018-08-31,538.622009,546.757996,535.598999,543.078003,543.078003,307222000
2018-09-01,543.961975,628.081970,542.257996,615.312012,615.312012,490619000
2018-09-02,616.026001,653.689026,601.940002,645.880005,645.880005,570200000
2018-09-03,648.328003,650.689026,622.232971,626.362976,626.362976,397157000
2018-09-04,627.323975,643.435974,622.723999,625.067017,625.067017,386332000
2018-09-05,626.197998,631.765015,530.229980,530.513000,530.513000,520184000
2018-09-06,529.952026,530.249023,495.065002,519.161987,519.161987,441732000
2018-09-07,518.767029,525.999023,496.141998,501.569000,501.569000,368854000
2018-09-08,501.821991,508.963989,468.796997,475.285004,475.285004,311599000
2018-09-09,474.628998,493.951996,466.302002,481.184998,481.184998,286768000
2018-09-10,484.218994,486.981995,463.808990,465.587006,465.587006,300172000
2018-09-11,468.348999,476.130005,433.161011,440.834991,440.834991,355090000
2018-09-12,440.507996,440.927002,414.464996,432.847992,432.847992,319094000
2018-09-13,433.537994,472.580994,433.537994,464.437012,464.437012,393614000
2018-09-14,467.127991,472.747986,443.872009,449.502991,449.502991,314701000
2018-09-15,447.579010,458.806000,446.407013,450.683990,450.683990,276833000
2018-09-16,448.509003,450.200012,431.441986,449.160004,449.160004,277244000
2018-09-17,450.377991,460.493011,413.039001,420.451996,420.451996,365115000
2018-09-18,418.554993,443.756989,414.537994,435.678986,435.678986,332161000
2018-09-19,433.191986,438.708008,414.277008,429.226990,429.226990,337321000
2018-09-20,429.804993,462.065002,424.662994,455.743011,455.743011,369099000
2018-09-21,457.515991,506.442993,449.382996,499.039001,499.039001,597228000
2018-09-22,500.350006,505.289001,468.329010,487.829987,487.829987,412279000
2018-09-23,487.709991,504.140991,478.067993,488.647003,488.647003,384226000
2018-09-24,487.915009,490.765015,459.588013,463.089996,463.089996,385322000
2018-09-25,462.109985,462.354004,428.906006,445.226013,445.226013,414548000
2018-09-26,444.802002,542.526978,434.350006,515.934021,515.934021,856458000
2018-09-27,514.767029,585.361023,514.767029,564.409973,564.409973,1083230000
2018-09-28,568.432007,572.578979,533.437988,539.862976,539.862976,673844000
2018-09-29,538.994019,553.481018,514.263000,536.911987,536.911987,581112000
2018-09-30,536.564026,545.546021,520.606995,529.924988,529.924988,477471000
2018-10-01,531.638000,539.945007,522.317993,530.914001,530.914001,450906000
2018-10-02,531.153015,547.491028,527.921997,533.265015,533.265015,536291000
2018-10-03,531.635986,531.635986,508.734009,514.525024,514.525024,512420000
2018-10-04,516.786987,529.937988,510.592010,513.030029,513.030029,466791000
2018-10-05,513.898010,522.513977,510.627991,520.632996,520.632996,384914000
2018-10-06,519.918030,521.677002,502.540009,508.623993,508.623993,391070000
2018-10-07,509.626007,519.388977,506.652008,517.468018,517.468018,382426000
2018-10-08,518.710022,530.916016,517.327026,528.974976,528.974976,397869000
2018-10-09,526.905029,528.552979,513.122986,517.789978,517.789978,372000000
2018-10-10,516.656006,517.221985,507.826996,512.924011,512.924011,369806000
2018-10-11,511.769989,511.769989,431.851013,433.036987,433.036987,487652000
2018-10-12,430.351990,451.925995,429.386993,443.229004,443.229004,289722000
2018-10-13,443.181000,450.223999,442.661987,448.410004,448.410004,245372000
2018-10-14,448.187988,451.924011,438.601990,439.234009,439.234009,242400000
2018-10-15,438.649994,487.210999,433.819000,459.381012,459.381012,571575000
2018-10-16,459.322998,467.170013,454.598999,458.011993,458.011993,302192000
2018-10-17,458.846008,459.868011,446.290009,448.792999,448.792999,292950000
2018-10-18,449.220001,454.710999,432.924988,438.424988,438.424988,327540000
2018-10-19,438.312988,443.425995,433.384003,440.846008,440.846008,303766000
2018-10-20,440.868988,448.476990,438.450012,447.445007,447.445007,266812000
2018-10-21,447.541992,455.957001,445.769989,447.851013,447.851013,295702000
2018-10-22,447.187012,452.528015,443.597992,447.210999,447.210999,261566000
2018-10-23,447.170990,449.787994,438.250000,442.654999,442.654999,262509000
2018-10-24,441.266998,448.181000,440.648987,442.446014,442.446014,249002000
2018-10-25,442.174988,443.579010,439.148010,440.229004,440.229004,226378000
2018-10-26,439.123993,441.533997,436.149994,438.739990,438.739990,259970000
2018-10-27,438.601990,439.822998,435.834015,437.527008,437.527008,235687000
2018-10-28,438.891998,442.233002,436.087006,441.084015,441.084015,226911000
2018-10-29,440.207001,440.903992,414.612000,417.571014,417.571014,294419000
2018-10-30,417.690002,422.971985,415.209991,421.933990,421.933990,243462000
2018-10-31,422.226013,424.615997,411.519989,422.859009,422.859009,286666000
2018-11-01,423.069000,432.583008,421.829987,424.089996,424.089996,228640000
2018-11-02,424.239990,469.884003,424.239990,462.010010,462.010010,524499000
2018-11-03,461.773010,483.665009,458.535004,477.993988,477.993988,470238000
2018-11-04,478.535004,586.041016,478.509003,560.182983,560.182983,1452890000
2018-11-05,557.716003,578.226990,538.861023,558.466003,558.466003,907963000
2018-11-06,558.546021,628.507019,551.286011,628.507019,628.507019,958116000
2018-11-07,630.176025,638.552002,610.335999,617.255005,617.255005,935156000
2018-11-08,616.526978,619.159973,573.895996,574.434021,574.434021,824619000
2018-11-09,574.005981,594.794983,532.755981,544.419006,544.419006,860474000
2018-11-10,542.882019,562.905029,535.789001,556.499023,556.499023,656843000
2018-11-11,555.776001,555.776001,517.656006,533.341003,533.341003,693990000
2018-11-12,533.567993,536.895996,502.729004,516.307007,516.307007,951132000
2018-11-13,514.583984,542.677002,504.796997,512.409973,512.409973,972530000
2018-11-14,511.630005,525.265991,421.196014,439.308014,439.308014,1167480000
2018-11-15,439.963989,453.618011,403.750000,421.320007,421.320007,979243000
2018-11-16,421.199005,423.433990,388.820007,388.820007,388.820007,502805000
2018-11-17,389.496002,394.382996,380.347992,387.748993,387.748993,356307000
2018-11-18,387.635010,412.865997,380.023987,386.252014,386.252014,275157000
2018-11-19,383.628998,415.148987,336.954987,336.954987,336.954987,107950000
2018-11-20,336.313995,336.500000,199.085999,223.701996,223.701996,142641000
2018-11-21,226.382996,246.673004,221.192001,235.951004,235.951004,80873000
2018-11-22,236.207993,238.998001,211.468002,211.468002,211.468002,59981900
2018-11-23,210.417999,212.455994,196.520004,207.425995,207.425995,103947000
2018-11-24,207.662994,217.039001,177.225006,180.688995,180.688995,97740700
2018-11-25,181.126999,189.251007,154.279999,184.584000,184.584000,164581000
2018-11-26,184.828995,215.768997,170.621994,182.042999,182.042999,283429000
2018-11-27,182.001999,192.994003,171.218002,179.063004,179.063004,136514000
2018-11-28,179.136002,198.550003,176.356003,190.072006,190.072006,127871000
2018-11-29,190.101974,191.149948,176.832855,180.983429,180.983429,89166900
2018-11-30,181.093292,187.503937,168.084747,173.066895,173.066895,97441740
2018-12-01,172.517670,177.825272,167.844238,172.123306,172.123306,68660039
2018-12-02,171.936188,180.255356,171.647400,172.113403,172.113403,71004464
2018-12-03,172.315323,172.613815,153.683182,159.818253,159.818253,69403051
2018-12-04,159.641190,160.333542,149.049759,149.658966,149.658966,73451485
2018-12-05,149.853592,149.853592,130.541046,130.541046,130.541046,95942781
2018-12-06,130.518677,131.789276,107.436089,107.592735,107.592735,123685567
2018-12-07,107.489395,116.573685,97.618050,106.852493,106.852493,211041228
2018-12-08,106.235100,109.957054,99.843567,104.047600,104.047600,112407720
2018-12-09,103.727684,112.177567,103.003876,109.617950,109.617950,120406818
2018-12-10,109.599854,110.958115,103.376068,107.314186,107.314186,73938616
2018-12-11,107.052742,107.052742,97.569298,102.072952,102.072952,71529997
2018-12-12,101.713150,105.801468,99.429474,102.592163,102.592163,59280513
2018-12-13,102.432419,102.432419,88.582367,90.302277,90.302277,74837339
2018-12-14,90.243134,91.975586,77.724907,80.370750,80.370750,104537194
2018-12-15,80.332451,83.036423,75.075317,77.365776,77.365776,68901779
2018-12-16,77.370895,83.476028,77.370895,81.639008,81.639008,80118715
2018-12-17,81.532066,92.937454,81.401230,90.345070,90.345070,109893212
2018-12-18,90.309883,105.776611,87.590897,105.200768,105.200768,188289946
2018-12-19,105.437729,144.095779,103.064095,128.448013,128.448013,532417073
2018-12-20,126.283836,200.078110,125.208374,194.230972,194.230972,1558759484
2018-12-21,190.480194,229.012741,177.328583,194.295609,194.295609,1520475210
2018-12-22,196.303177,206.446716,184.078003,196.668579,196.668579,716022685
2018-12-23,197.892731,209.859543,189.158615,197.662811,197.662811,578345903
2018-12-24,200.034058,213.715332,179.086258,182.259674,182.259674,611323717
2018-12-25,183.031418,183.031418,155.402817,170.909348,170.909348,621674075
2018-12-26,172.059540,186.336319,165.539368,175.510300,175.510300,537284642
2018-12-27,175.412277,177.191528,147.837219,150.127579,150.127579,339080967
2018-12-28,150.556198,176.189850,144.174225,173.998978,173.998978,466524537
2018-12-29,174.469635,175.278412,164.479431,165.059647,165.059647,308440731
2018-12-30,165.150803,165.346069,159.637344,163.622131,163.622131,254982420
2018-12-31,163.521881,163.521881,148.961670,151.045700,151.045700,184371700
2019-01-01,150.895782,168.768265,150.238159,164.854599,164.854599,267838685
2019-01-02,165.622040,174.233536,162.248795,171.827377,171.827377,270357561
2019-01-03,173.272461,175.464142,160.327591,162.049927,162.049927,231676176
2019-01-04,161.711578,165.370697,155.610153,161.395630,161.395630,207663254
2019-01-05,161.140793,166.359131,158.331970,160.401215,160.401215,230320254
2019-01-06,160.186981,170.752716,159.151230,166.841187,166.841187,226834845
2019-01-07,166.847000,168.329285,160.803528,161.243973,161.243973,204578538
2019-01-08,161.402924,164.859314,158.659042,161.912628,161.912628,167967145
2019-01-09,162.119415,162.536591,158.442017,160.084747,160.084747,163008542
2019-01-10,160.284775,164.397720,133.338882,134.966797,134.966797,349267378
2019-01-11,133.907745,134.785034,129.426712,131.668579,131.668579,221067018
2019-01-12,131.495590,138.550888,131.495590,134.381165,134.381165,212095965
2019-01-13,134.496735,135.796097,123.871117,126.349815,126.349815,182166623
2019-01-14,126.482719,136.958786,124.894783,133.979843,133.979843,214446101
2019-01-15,133.970169,134.683548,126.995422,128.480011,128.480011,182316504
2019-01-16,128.687866,131.182007,128.184616,129.169342,129.169342,161105128
2019-01-17,129.204468,131.890945,127.156456,131.054535,131.054535,178365450
2019-01-18,131.093918,131.093918,126.933228,128.457489,128.457489,208629422
2019-01-19,128.546799,131.685806,127.600540,130.204102,130.204102,198967555
2019-01-20,130.137619,130.996399,122.719040,123.886467,123.886467,269797873
2019-01-21,123.920181,124.345276,121.858192,122.829605,122.829605,187814581
2019-01-22,122.712578,131.498734,118.813004,128.440109,128.440109,264996479
2019-01-23,128.440201,134.704498,127.831367,132.320099,132.320099,293056048
2019-01-24,132.211197,132.290207,127.467651,129.397339,129.397339,264182476
2019-01-25,129.520935,129.843292,126.371902,128.370453,128.370453,205641444
2019-01-26,128.444382,129.656372,126.965950,127.139671,127.139671,178570796
2019-01-27,127.155075,127.535080,120.701530,122.901100,122.901100,201627686
2019-01-28,123.035393,123.035393,108.088158,112.496063,112.496063,322496466
2019-01-29,112.250183,113.535660,108.108315,111.090454,111.090454,263554926
2019-01-30,110.957672,119.754074,109.633186,118.381241,118.381241,278213606
2019-01-31,118.155060,120.435699,114.061501,114.810188,114.810188,277744299
2019-02-01,114.799126,118.152222,112.067612,116.556725,116.556725,246917441
2019-02-02,116.554337,122.003708,116.216301,121.790535,121.790535,251181380
2019-02-03,121.790321,121.973289,117.477776,118.828148,118.828148,218977856
2019-02-04,119.303978,120.562813,118.346939,119.124779,119.124779,207822687
2019-02-05,119.027191,119.910789,117.200272,117.711296,117.711296,205839408
2019-02-06,117.980965,120.005226,111.838692,115.333641,115.333641,289253746
2019-02-07,115.179184,117.565521,114.175072,115.150208,115.150208,192007562
2019-02-08,115.782745,131.224365,115.184349,130.862213,130.862213,392818315
2019-02-09,129.927689,130.478729,126.060387,128.641922,128.641922,233478378
2019-02-10,128.632523,129.022873,122.226341,127.586723,127.586723,285347997
2019-02-11,127.693169,127.693169,121.840057,122.511879,122.511879,282031883
2019-02-12,122.523415,123.584976,119.553940,123.445572,123.445572,236077047
2019-02-13,123.378471,126.936790,121.811798,123.152405,123.152405,228141042
2019-02-14,123.116173,124.669090,121.564316,121.649910,121.649910,242536735
2019-02-15,122.180206,123.412781,121.590927,121.961525,121.961525,197273460
2019-02-16,122.009766,123.326584,121.966583,122.360916,122.360916,191430980
2019-02-17,122.232056,125.044357,121.147423,124.686043,124.686043,230868433
2019-02-18,124.966759,147.240814,124.966759,144.405945,144.405945,685321230
2019-02-19,144.314148,150.861374,142.865021,143.304779,143.304779,557033469
2019-02-20,142.972107,148.576553,140.848389,148.054626,148.054626,402662737
2019-02-21,147.918961,147.918961,141.217957,142.928162,142.928162,351951656
2019-02-22,142.822708,145.708923,141.820923,145.114944,145.114944,321600349
2019-02-23,144.882004,153.256165,142.364761,153.256165,153.256165,391092331
2019-02-24,154.195770,157.646927,130.179169,130.267639,130.267639,556592898
2019-02-25,130.023346,139.382584,130.023346,135.868454,135.868454,475080131
2019-02-26,135.841858,139.050980,133.336517,134.262756,134.262756,327672295
2019-02-27,134.329376,135.518051,130.193619,132.787277,132.787277,291088410
2019-02-28,132.895950,134.505692,131.184738,132.186966,132.186966,281575850
2019-03-01,132.075424,134.826202,131.929535,132.961792,132.961792,240782300
2019-03-02,132.923721,133.459549,130.753571,132.538498,132.538498,234304188
2019-03-03,132.573990,133.283035,131.074524,131.556305,131.556305,202483597
2019-03-04,131.418655,132.323502,123.252815,125.122482,125.122482,307511334
2019-03-05,124.962700,134.158585,124.517563,132.508774,132.508774,297746807
